Id,Dt_Customer,Recency,CustomerTenure,MntTotal,TotalPurchases,Perc_WebPurchases,Perc_CatalogPurchases,Perc_StorePurchases,Income,Kidhome,Teenhome,Education,Marital_Status,NumWebVisitsMonth,CLV_simple,CLV_log,Churn_KMeans,Valioso,Churn_Valioso_KMeans,Prob_Churn_Valioso_Modelo
9952,2013-11-12,53,389,1105,17,0.2352941176470588,0.4117647058823529,0.2941176470588235,78093.0,0,0,Master,Together,1,18785,20.25718544335954,0,1,0,0.0
8702,2013-08-20,10,473,22,6,0.1666666666666666,0.0,0.5,26907.0,1,1,2n Cycle,Together,7,132,6.101390017080764,0,0,0,0.0
17,2013-06-09,81,545,1028,28,0.2142857142857142,0.3928571428571428,0.25,60491.0,0,1,PhD,Married,5,28784,23.356717969730965,0,1,0,0.0
10749,2012-09-18,62,809,178,16,0.0,0.0625,0.0,8028.0,0,0,Graduation,Single,19,2848,14.696970685875836,0,0,0,0.0
1176,2013-09-22,50,440,25,4,0.25,0.0,0.5,26228.0,1,0,Graduation,Married,8,100,5.243704090662064,0,0,0,0.0
5654,2014-03-16,34,265,61,7,0.2857142857142857,0.0,0.4285714285714285,36026.0,2,1,Graduation,Married,6,427,8.582134688358027,0,0,0,0.0
6024,2013-04-03,62,612,2302,18,0.2777777777777778,0.4444444444444444,0.2777777777777778,94384.0,0,0,Graduation,Together,2,41436,22.79575205968737,0,1,0,0.0
10128,2013-08-06,21,487,907,27,0.1851851851851851,0.1851851851851851,0.4444444444444444,53977.0,0,1,Graduation,Together,5,24489,22.69645923828073,0,1,0,0.0
10673,2013-11-17,6,384,1416,21,0.2857142857142857,0.4285714285714285,0.238095238095238,68397.0,0,1,PhD,Married,3,29736,22.42952282207066,0,1,0,0.01
4122,2012-08-29,73,829,895,16,0.375,0.3125,0.25,79205.0,0,0,Graduation,Married,4,14320,19.2600154901396,0,1,0,0.0
5376,2013-06-01,42,553,1730,43,0.0,0.6511627906976745,0.0,2447.0,1,0,Graduation,Married,1,74390,28.216638033480407,0,1,0,0.02
3594,2012-05-11,74,939,747,32,0.25,0.0625,0.28125,54108.0,1,1,Master,Married,8,23904,23.137799549758565,0,1,0,0.02
5336,2013-04-06,37,609,59,2,0.5,0.0,0.5,157733.0,1,0,Master,Together,1,118,4.498097250098652,0,0,0,0.0
13,2013-07-22,57,502,32,6,0.1666666666666666,0.0,0.5,25358.0,0,1,PhD,Widow,6,192,6.803889550106268,0,0,0,0.0
2286,2013-10-09,27,423,114,8,0.25,0.125,0.375,50785.0,1,1,Graduation,Single,6,912,10.425681490231993,0,0,0,0.01
5252,2012-10-26,80,771,67,6,0.3333333333333333,0.0,0.5,23910.0,1,0,Graduation,Divorced,7,402,8.210782867519281,0,0,0,0.0
4406,2013-01-16,29,689,1471,25,0.36,0.16,0.32,67419.0,0,1,Graduation,Together,5,36775,23.7657854258354,0,1,0,0.0
2931,2012-09-21,95,806,1192,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,71847.0,0,0,Graduation,Divorced,3,26224,22.21255097082047,1,1,1,1.0
8663,2014-05-22,85,198,15,4,0.25,0.0,0.5,39996.0,1,1,Graduation,Divorced,6,60,4.462309405159923,1,0,0,0.0
9972,2014-04-13,25,237,46,5,0.2,0.0,0.6,46015.0,1,1,PhD,Together,7,230,6.898538423289683,0,0,0,0.0
8832,2012-12-09,24,727,123,9,0.3333333333333333,0.0,0.4444444444444444,37509.0,1,0,Master,Together,7,1107,11.09910847699616,0,0,0,0.0
146,2013-11-15,78,386,1323,21,0.1904761904761904,0.238095238095238,0.5238095238095238,76045.0,0,0,PhD,Single,2,27783,22.21968894077371,0,1,0,0.0
5959,2012-10-15,80,782,199,15,0.2,0.0666666666666666,0.3333333333333333,35893.0,1,1,Graduation,Single,8,2985,14.690054977338262,0,0,0,0.0
10175,2013-01-08,0,697,22,5,0.2,0.0,0.6,32173.0,0,1,PhD,Divorced,4,110,5.6180514521008496,0,0,0,0.0
8581,2013-05-03,4,582,751,29,0.3448275862068966,0.0689655172413793,0.2758620689655172,49505.0,1,1,Master,Married,8,21779,22.525233444457044,0,1,0,0.0
10236,2013-09-16,59,446,64,7,0.2857142857142857,0.0,0.4285714285714285,31160.0,1,0,Master,Single,8,448,8.680394300080463,0,0,0,0.0
3428,2013-06-10,56,544,1598,24,0.1666666666666666,0.375,0.4166666666666667,68682.0,0,0,PhD,Together,2,38352,23.746077365061407,0,1,0,0.0
10001,2012-01-08,98,1063,100,10,0.2,0.1,0.3,7500.0,1,0,2n Cycle,Together,9,1000,11.06657567072843,1,0,0,0.01
7503,2012-12-10,40,726,2209,22,0.2272727272727272,0.3636363636363636,0.4090909090909091,75825.0,0,0,Graduation,Single,4,48598,24.1456501680209,0,1,0,0.0
9145,2013-06-04,43,550,1478,22,0.2272727272727272,0.4090909090909091,0.2727272727272727,72504.0,0,1,Graduation,Single,2,32516,22.88635312769403,0,1,0,0.0
6404,2013-03-24,10,622,282,16,0.25,0.0625,0.375,58917.0,1,2,Graduation,Together,5,4512,15.994755483563589,0,0,0,0.0
9529,2013-11-28,8,373,1627,22,0.1363636363636363,0.4090909090909091,0.4090909090909091,73687.0,0,0,Graduation,Married,2,35794,23.18731693842068,0,1,0,0.0
5636,2012-09-11,50,816,167,8,0.5,0.0,0.375,30983.0,0,0,Graduation,Single,8,1336,11.25849958893034,0,0,0,0.0
9274,2013-03-28,44,618,1213,23,0.2608695652173913,0.3043478260869565,0.391304347826087,80950.0,0,0,Master,Married,2,27899,22.56950852349514,0,1,0,0.0
2625,2013-11-17,30,384,350,14,0.2142857142857142,0.1428571428571428,0.5,42607.0,0,1,2n Cycle,Single,3,4900,15.8713033110738,0,0,0,0.0
4351,2013-04-27,90,588,55,5,0.2,0.2,0.4,37244.0,1,1,Graduation,Divorced,7,275,7.212462008847865,1,0,0,0.01
1012,2013-02-18,26,656,884,24,0.3333333333333333,0.0833333333333333,0.4166666666666667,61823.0,0,1,Graduation,Single,7,21216,21.84196402804037,0,1,0,0.0
10905,2012-10-29,7,768,252,16,0.25,0.0625,0.375,42586.0,1,1,Graduation,Together,8,4032,15.677272937323217,0,0,0,0.0
7366,2013-04-07,12,608,1438,21,0.1428571428571428,0.2857142857142857,0.5238095238095238,75777.0,0,0,Master,Single,1,30198,22.47714486623189,0,1,0,0.0
195,2012-08-26,21,832,246,14,0.3571428571428571,0.0714285714285714,0.2857142857142857,38808.0,1,0,Graduation,Single,8,3444,14.919700192955563,0,0,0,0.0
5935,2012-12-24,60,712,764,23,0.3043478260869565,0.217391304347826,0.3478260869565217,55284.0,0,1,Master,Single,5,17572,21.10188282672718,0,1,0,0.0
1388,2013-02-20,11,654,112,8,0.25,0.125,0.375,33249.0,1,0,Graduation,Single,6,896,10.387132701874616,0,0,0,0.0
8373,2013-10-12,94,420,29,5,0.2,0.0,0.6,24594.0,1,0,Basic,Together,5,145,6.094127615306834,1,0,0,0.0
1010,2014-04-24,94,226,78,7,0.1428571428571428,0.1428571428571428,0.4285714285714285,46931.0,2,1,Graduation,Together,3,546,9.08601137862367,1,0,0,0.03
4200,2014-06-17,85,172,275,15,0.2666666666666666,0.0666666666666666,0.4,44159.0,1,0,Master,Married,5,4125,15.583060054754071,1,0,0,0.03
7791,2013-09-15,89,447,25,6,0.1666666666666666,0.0,0.5,37054.0,1,1,Master,Married,7,150,6.339963119937982,1,0,0,0.0
4248,2014-02-17,23,292,2008,19,0.2105263157894736,0.3157894736842105,0.4736842105263157,98777.0,0,0,Master,Single,1,38152,22.783719360317207,0,1,0,0.0
3389,2012-11-22,61,744,1533,34,0.2352941176470588,0.2647058823529412,0.3823529411764705,69016.0,0,1,Graduation,Married,5,52122,26.08073205744074,0,1,0,0.0
10652,2014-10-01,48,66,1169,17,0.1764705882352941,0.2941176470588235,0.3529411764705882,65487.0,0,0,Master,Together,2,19873,20.41977997027139,0,1,0,0.0
4702,2012-12-08,20,728,1895,17,0.2352941176470588,0.4705882352941176,0.2352941176470588,61839.0,0,0,Graduation,Single,8,32215,21.815085706682154,0,1,0,0.0
9923,2013-09-18,6,444,92,9,0.2222222222222222,0.0,0.4444444444444444,46423.0,1,1,Master,Single,7,828,10.436696025447056,0,0,0,0.0
8985,2012-04-11,54,969,1211,32,0.3125,0.21875,0.3125,68316.0,0,1,2n Cycle,Together,6,38752,24.82529867473664,0,1,0,0.0
5827,2014-04-16,53,234,62,11,0.2727272727272727,0.0909090909090909,0.2727272727272727,35246.0,1,1,Graduation,Divorced,5,682,10.295303032577907,0,0,0,0.0
10521,2013-11-09,0,392,174,12,0.1666666666666666,0.0833333333333333,0.4166666666666667,54809.0,1,1,Graduation,Married,4,2088,13.247414465241476,0,0,0,0.0
10955,2014-07-01,68,158,1600,14,0.2142857142857142,0.4285714285714285,0.2857142857142857,85620.0,0,0,Graduation,Widow,1,22400,19.981033497790023,0,1,0,0.0
7250,2013-01-10,48,695,612,25,0.28,0.08,0.36,57867.0,1,0,Graduation,Together,6,15300,20.911652577532244,0,1,0,0.0
868,2014-08-06,99,122,65,6,0.3333333333333333,0.0,0.5,44794.0,0,1,Graduation,Married,6,390,8.15269168354694,1,0,0,0.0
968,2013-12-26,24,345,187,12,0.3333333333333333,0.0833333333333333,0.3333333333333333,41335.0,1,0,Master,Divorced,7,2244,13.431208447945307,0,0,0,0.0
2544,2013-12-10,68,361,92,7,0.1428571428571428,0.1428571428571428,0.5714285714285714,57530.0,0,1,Master,Divorced,1,644,9.42527567785985,0,0,0,0.0
6299,2013-02-01,28,673,813,24,0.25,0.3333333333333333,0.1666666666666666,42564.0,0,1,PhD,Divorced,7,19512,21.572778201350413,0,1,0,0.0
2975,2012-12-11,89,725,1956,24,0.25,0.2916666666666667,0.375,85606.0,0,1,Graduation,Together,3,46944,24.396400542866687,1,1,1,0.91
9672,2013-12-21,82,350,65,8,0.125,0.125,0.375,23162.0,1,1,2n Cycle,Married,6,520,9.2056123697337,0,0,0,0.0
2936,2013-04-12,46,603,23,5,0.2,0.0,0.6,23661.0,1,0,Master,Together,7,115,5.694308044242423,0,0,0,0.0
4148,2012-08-20,90,838,348,19,0.2631578947368421,0.0526315789473684,0.3157894736842105,38988.0,1,2,Graduation,Married,8,6612,17.540227921321613,1,1,1,0.13
4860,2013-08-03,66,490,25,5,0.2,0.0,0.6,24206.0,1,0,Graduation,Single,6,125,5.837725323659134,0,0,0,0.0
433,2013-10-03,42,429,632,23,0.4782608695652174,0.0434782608695652,0.2608695652173913,61331.0,1,1,Master,Alone,8,14536,20.499942232641427,0,1,0,0.0
5830,2012-12-09,96,727,2114,22,0.2272727272727272,0.2727272727272727,0.4545454545454545,86857.0,0,0,PhD,Single,2,46508,24.007883754304668,1,1,1,0.9
3403,2012-09-24,11,803,2092,21,0.0952380952380952,0.238095238095238,0.5714285714285714,78952.0,0,1,PhD,Together,6,43932,23.635203969474976,0,1,0,0.01
4743,2013-03-03,72,643,971,28,0.2857142857142857,0.1428571428571428,0.3928571428571428,56242.0,0,1,PhD,Married,6,27188,23.164826113352884,0,1,0,0.0
3759,2013-07-25,34,499,1155,26,0.2692307692307692,0.2307692307692307,0.4230769230769231,65196.0,0,2,Graduation,Together,5,30030,23.244618039704623,0,1,0,0.0
1745,2013-03-05,88,641,1313,20,0.2,0.3,0.45,85696.0,0,0,PhD,Divorced,1,26260,21.862201706995545,1,1,1,0.98
10095,2013-01-05,9,700,1293,20,0.25,0.2,0.5,74165.0,0,0,PhD,Divorced,2,25860,21.81550566218353,0,1,0,0.0
5430,2012-09-14,0,813,684,31,0.2903225806451613,0.064516129032258,0.2580645161290322,54450.0,1,1,Graduation,Together,8,21204,22.629241292182275,0,1,0,0.01
5896,2014-03-18,94,263,397,15,0.2666666666666666,0.2666666666666666,0.4,73395.0,0,0,Master,Married,2,5955,16.597969316081354,1,0,0,0.59
7683,2014-02-25,80,284,787,23,0.217391304347826,0.1304347826086956,0.5217391304347826,70777.0,0,1,Master,Married,3,18101,21.196023950971146,0,1,0,0.01
6931,2014-02-15,19,294,1062,16,0.5,0.1875,0.25,76982.0,0,0,Graduation,Divorced,4,16992,19.744239884649616,0,1,0,0.0
3979,2013-05-22,98,563,1779,17,0.3529411764705882,0.1176470588235294,0.4705882352941176,90687.0,0,0,PhD,Divorced,2,30243,21.632607752237867,1,1,1,0.99
8477,2013-11-03,61,398,28,5,0.2,0.0,0.6,26150.0,2,1,Graduation,Divorced,7,140,6.033384189070408,0,0,0,0.0
2387,2013-03-02,9,644,275,17,0.2941176470588235,0.1176470588235294,0.2352941176470588,43776.0,1,1,Master,Together,8,4675,16.245047930324002,0,0,0,0.0
10141,2013-10-05,1,427,20,4,0.0,0.0,0.75,39228.0,0,0,Master,Divorced,4,80,4.899969836528364,0,0,0,0.0
5250,2013-10-30,75,402,1564,22,0.2272727272727272,0.2272727272727272,0.5,,0,0,Master,Widow,1,34408,23.06357013282648,0,1,0,0.0
6421,2013-03-07,32,639,2116,21,0.1904761904761904,0.3333333333333333,0.4285714285714285,88347.0,0,0,Graduation,Together,1,44436,23.67044664050629,0,1,0,0.02
1225,2014-06-26,47,163,1495,19,0.1578947368421052,0.3684210526315789,0.4210526315789473,80124.0,0,0,Graduation,Married,1,28405,21.90045104735681,0,1,0,0.0
7118,2012-01-08,61,1063,1528,22,0.4090909090909091,0.2272727272727272,0.2727272727272727,73803.0,0,1,Graduation,Married,6,33616,22.99060123424759,0,1,0,0.0
6422,2013-01-17,20,688,1270,17,0.2941176470588235,0.3529411764705882,0.2941176470588235,86718.0,0,0,Graduation,Married,2,21590,20.65910345533489,0,1,0,0.0
11013,2013-03-31,84,615,938,17,0.1176470588235294,0.4705882352941176,0.3529411764705882,67605.0,0,0,Graduation,Together,1,15946,19.784061349114065,1,1,1,0.99
8181,2013-09-13,42,449,177,11,0.3636363636363636,0.0909090909090909,0.2727272727272727,38593.0,1,0,2n Cycle,Single,8,1947,12.876248401882876,0,0,0,0.0
3846,2012-08-29,98,829,270,15,0.4,0.0666666666666666,0.2666666666666666,42557.0,0,1,Graduation,Married,8,4050,15.53237146341828,1,0,0,0.09
10619,2012-03-12,29,999,1990,18,0.3888888888888889,0.1666666666666666,0.3888888888888889,95529.0,0,0,Graduation,Single,3,35820,22.367113601126583,0,1,0,0.01
3075,2013-11-09,47,392,382,15,0.2,0.2666666666666666,0.4666666666666667,59973.0,0,0,PhD,Married,1,5730,16.491454730489878,0,0,0,0.0
10343,2012-09-29,27,798,1345,19,0.1578947368421052,0.3157894736842105,0.4210526315789473,61618.0,0,0,2n Cycle,Single,3,25555,21.583929020307565,0,1,0,0.01
1951,2013-01-27,92,678,839,27,0.4074074074074074,0.074074074074074,0.2962962962962963,34445.0,0,0,Basic,Married,9,22653,22.4370721528027,1,1,1,0.84
9589,2014-05-04,54,216,1234,17,0.2352941176470588,0.3529411764705882,0.4117647058823529,82032.0,0,0,PhD,Widow,1,20978,20.57605433965892,0,1,0,0.0
8957,2013-10-06,51,426,1120,22,0.2727272727272727,0.1363636363636363,0.2272727272727272,64831.0,1,1,2n Cycle,Single,6,24640,22.017366458933616,0,1,0,0.0
1168,2012-10-29,62,768,1401,21,0.1904761904761904,0.2857142857142857,0.4761904761904761,72159.0,0,0,PhD,Married,2,29421,22.39662741632553,0,1,0,0.0
2909,2014-02-19,89,290,1264,20,0.4,0.2,0.3,78128.0,0,1,PhD,Married,3,25280,21.74649829162224,1,1,1,0.98
10702,2012-03-11,67,1000,450,17,0.4117647058823529,0.0588235294117647,0.4117647058823529,52413.0,1,0,Graduation,Single,7,7650,17.664412597403352,0,1,0,0.0
8079,2014-02-26,86,283,55,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,22448.0,1,0,Graduation,Married,3,495,9.268714797145137,1,0,0,0.0
4990,2013-02-05,90,669,869,21,0.5238095238095238,0.0476190476190476,0.3809523809523809,59111.0,0,0,Graduation,Married,7,18249,20.92169986247349,1,1,1,0.85
2066,2012-08-30,56,828,114,7,0.2857142857142857,0.1428571428571428,0.4285714285714285,38823.0,0,1,Graduation,Together,6,798,9.86680898016986,0,0,0,0.0
2254,2013-07-07,95,517,1455,21,0.4285714285714285,0.2857142857142857,0.238095238095238,69520.0,0,0,Graduation,Married,5,30555,22.51344768192418,1,1,1,0.99
1859,2012-08-27,34,831,1890,19,0.3684210526315789,0.3157894736842105,0.2631578947368421,75251.0,0,0,Master,Married,5,35910,22.602383802861198,0,1,0,0.0
8175,2013-06-21,71,533,137,8,0.25,0.125,0.5,34935.0,0,0,Graduation,Married,7,1096,10.82628289579787,0,0,0,0.0
4320,2013-03-28,6,618,943,23,0.2608695652173913,0.1739130434782608,0.5217391304347826,60152.0,0,1,Graduation,Single,3,21689,21.7700697006854,0,1,0,0.0
2375,2012-09-25,75,802,22,4,0.0,0.0,0.75,30261.0,1,2,Graduation,Together,8,88,5.046383265334207,0,0,0,0.0
10856,2013-02-07,42,667,46,5,0.2,0.0,0.6,45889.0,0,1,2n Cycle,Single,6,230,6.898538423289683,0,0,0,0.0
9426,2013-12-01,77,370,900,15,0.1333333333333333,0.4,0.2,58308.0,0,1,Master,Single,8,13500,18.86332194894393,0,1,0,0.0
6119,2013-10-05,52,427,17,4,0.25,0.0,0.5,36736.0,1,1,PhD,Single,6,68,4.651873888186883,0,0,0,0.0
8605,2014-03-23,36,258,68,7,0.2857142857142857,0.0,0.4285714285714285,46910.0,1,1,PhD,Together,6,476,8.804576957556346,0,0,0,0.0
641,2014-04-04,77,246,119,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,52074.0,0,1,Graduation,Single,4,833,9.95530921039018,0,0,0,0.0
8310,2012-08-29,96,829,1459,24,0.4166666666666667,0.1666666666666666,0.2916666666666667,68142.0,0,1,Graduation,Together,6,35016,23.45334636581048,1,1,1,0.96
5036,2012-11-28,38,738,406,14,0.2857142857142857,0.3571428571428571,0.2142857142857142,42710.0,1,0,PhD,Single,6,5684,16.27216775522343,0,0,0,0.0
1958,2014-03-21,85,260,660,25,0.32,0.08,0.36,55012.0,0,1,PhD,Together,5,16500,21.157276904384485,1,1,1,0.99
6103,2013-06-09,40,545,100,7,0.2857142857142857,0.1428571428571428,0.4285714285714285,42192.0,0,0,Graduation,Married,4,700,9.59687332257863,0,0,0,0.0
3006,2013-04-22,83,593,43,5,0.2,0.0,0.6,30992.0,1,0,Graduation,Divorced,7,215,6.780357609927691,1,0,0,0.0
8545,2014-03-21,6,260,1789,17,0.1176470588235294,0.2352941176470588,0.5882352941176471,85683.0,0,0,Graduation,Divorced,1,30413,21.64880035345626,0,1,0,0.0
8601,2013-04-29,3,586,1395,21,0.3809523809523809,0.2857142857142857,0.238095238095238,80011.0,0,1,Graduation,Married,4,29295,22.383370602066808,0,1,0,0.0
6534,2014-04-01,94,249,67,6,0.3333333333333333,0.0,0.5,47889.0,1,0,Graduation,Together,5,402,8.210782867519281,1,0,0,0.01
4088,2012-06-12,22,907,155,10,0.3,0.1,0.4,31497.0,0,1,PhD,Together,8,1550,12.10902584809612,0,0,0,0.0
9904,2013-03-29,50,617,1043,28,0.2142857142857142,0.1785714285714285,0.4285714285714285,71391.0,0,1,Graduation,Married,3,29204,23.40544958478511,0,1,0,0.01
2315,2014-04-20,55,230,96,6,0.1666666666666666,0.3333333333333333,0.3333333333333333,58401.0,0,1,Graduation,Divorced,4,576,8.901976522064496,0,0,0,0.0
213,2014-05-28,98,192,48,10,0.2,0.1,0.3,23091.0,1,1,PhD,Single,7,480,9.332177495420217,1,0,0,0.02
5278,2014-01-25,83,315,902,21,0.2857142857142857,0.4285714285714285,0.238095238095238,82224.0,0,0,Graduation,Married,3,18942,21.036777338390063,1,1,1,0.96
492,2012-10-18,3,779,424,19,0.3684210526315789,0.0526315789473684,0.3157894736842105,48432.0,0,1,PhD,YOLO,8,8056,18.130438845773423,0,1,0,0.0
2730,2013-08-20,64,473,1231,18,0.1666666666666666,0.2222222222222222,0.5555555555555556,80317.0,0,0,Graduation,Single,1,22158,20.953788308980595,0,1,0,0.0
1072,2013-08-30,64,463,93,8,0.25,0.125,0.375,40760.0,0,1,PhD,Single,6,744,9.98263895768706,0,0,0,0.0
8015,2013-03-05,88,641,1313,20,0.2,0.3,0.45,85696.0,0,0,PhD,Divorced,1,26260,21.862201706995545,1,1,1,0.98
176,2014-02-01,73,308,331,12,0.3333333333333333,0.0833333333333333,0.5,67506.0,0,1,2n Cycle,Single,3,3972,14.889877208499843,0,0,0,0.0
5527,2013-02-13,25,661,58,7,0.2857142857142857,0.0,0.4285714285714285,22434.0,1,0,Graduation,Together,8,406,8.479000748612567,0,0,0,0.0
10065,2013-03-08,27,638,64,8,0.25,0.0,0.5,15315.0,0,0,2n Cycle,Married,5,512,9.172066304734136,0,0,0,0.0
6940,2013-10-21,86,411,223,12,0.25,0.1666666666666666,0.25,46734.0,1,2,PhD,Single,6,2676,13.880598063514846,1,0,0,0.0
10735,2013-07-31,75,493,26,5,0.4,0.0,0.4,22804.0,1,0,Graduation,Single,9,130,5.9053469136941725,0,0,0,0.0
8370,2012-02-08,50,1032,1159,18,0.3888888888888889,0.1666666666666666,0.3333333333333333,75484.0,0,1,2n Cycle,Together,4,20862,20.77647755033608,0,1,0,0.0
1619,2014-04-28,2,222,1588,17,0.2352941176470588,0.3529411764705882,0.3529411764705882,90369.0,0,0,Graduation,Married,1,26996,21.304526056759546,0,1,0,0.0
6343,2014-03-31,6,250,1518,23,0.2608695652173913,0.391304347826087,0.3043478260869565,79823.0,0,1,Graduation,Married,2,34914,23.28181059401621,0,1,0,0.0
11101,2013-04-15,17,600,836,26,0.4230769230769231,0.2307692307692307,0.3076923076923077,89891.0,0,0,Graduation,Together,4,21736,22.18040227324253,0,1,0,0.0
5290,2013-08-14,51,479,279,16,0.3125,0.0625,0.3125,41551.0,1,1,PhD,Married,8,4464,15.964561094648348,0,0,0,0.0
7373,2012-10-29,8,768,302,17,0.2352941176470588,0.0588235294117647,0.3529411764705882,46610.0,0,2,PhD,Divorced,6,5134,16.5148119332091,0,0,0,0.0
48,2014-04-24,97,226,184,10,0.4,0.1,0.3,55761.0,0,1,Graduation,Together,6,1840,12.517866555280753,1,0,0,0.01
3855,2013-04-18,74,597,162,8,0.375,0.25,0.25,22419.0,0,0,Graduation,Married,8,1296,11.192113132023922,0,0,0,0.0
7300,2014-06-29,50,160,535,19,0.4210526315789473,0.0526315789473684,0.3684210526315789,69142.0,0,1,Graduation,Divorced,5,10165,18.82558351766293,0,1,0,0.02
9739,2013-01-19,55,686,114,8,0.25,0.25,0.25,34377.0,0,1,Graduation,Single,7,912,10.425681490231993,0,0,0,0.0
4047,2014-11-01,0,35,544,20,0.3,0.1,0.45,65324.0,0,1,PhD,Married,4,10880,19.182883727141256,0,1,0,0.01
9624,2014-06-13,46,176,963,14,0.2142857142857142,0.2857142857142857,0.4285714285714285,65488.0,0,0,PhD,Together,1,13482,18.607260162161733,0,1,0,0.0
6055,2012-01-11,94,1060,1305,19,0.2631578947368421,0.2631578947368421,0.4210526315789473,71626.0,0,0,Graduation,Married,3,24795,21.493553168829216,1,1,1,0.98
880,2013-01-16,47,689,96,6,0.3333333333333333,0.1666666666666666,0.3333333333333333,22634.0,0,0,Basic,Together,8,576,8.901976522064496,0,0,0,0.0
3619,2012-09-23,19,804,1152,17,0.2941176470588235,0.1764705882352941,0.4705882352941176,87305.0,0,0,2n Cycle,Divorced,2,19584,20.377475022293417,0,1,0,0.0
2262,2013-08-26,74,467,311,15,0.4,0.0666666666666666,0.3333333333333333,45143.0,0,1,Master,Together,7,4665,15.922985870307684,0,0,0,0.0
10240,2013-02-19,10,655,1381,21,0.4761904761904761,0.1904761904761904,0.2857142857142857,69372.0,0,0,Graduation,Together,4,29001,22.35221512279494,0,1,0,0.0
9081,2014-05-18,58,202,25,5,0.2,0.2,0.4,20518.0,1,0,Graduation,Single,5,125,5.837725323659134,0,0,0,0.0
5835,2013-02-07,39,667,65,9,0.2222222222222222,0.0,0.4444444444444444,14849.0,1,0,PhD,Divorced,8,585,9.64703655378186,0,0,0,0.0
2875,2014-04-03,93,247,906,24,0.125,0.2916666666666667,0.5416666666666666,67023.0,0,0,Graduation,Married,2,21744,21.92100289658431,1,1,1,1.0
2156,2012-03-11,38,1000,41,10,0.2,0.0,0.4,22554.0,1,1,PhD,Married,5,410,8.96254030896378,0,0,0,0.0
1553,2013-09-27,71,435,2283,23,0.3043478260869565,0.217391304347826,0.4347826086956521,82657.0,0,0,Graduation,Together,4,52509,24.57806269480333,0,1,0,0.01
5667,2012-11-10,90,756,1701,26,0.3461538461538461,0.3846153846153846,0.1538461538461538,60896.0,0,1,PhD,Married,6,44226,24.51957383786729,1,1,1,0.88
6382,2014-06-26,97,163,54,5,0.2,0.0,0.6,48794.0,1,1,Graduation,Together,4,270,7.180177180992104,1,0,0,0.01
10573,2013-11-18,27,383,421,18,0.3333333333333333,0.3888888888888889,0.2222222222222222,62551.0,0,0,Graduation,Divorced,3,7578,17.7991492759159,0,1,0,0.0
2861,2013-04-16,79,599,23,4,0.25,0.0,0.5,24072.0,1,0,Graduation,Single,8,92,5.1148803223183945,0,0,0,0.0
1994,2013-11-15,11,386,19,4,0.25,0.0,0.5,,1,0,Graduation,Married,7,76,4.821445096560196,0,0,0,0.0
10965,2013-02-22,72,652,1722,22,0.1363636363636363,0.2272727272727272,0.5909090909090909,76005.0,0,0,Graduation,Together,6,37884,23.365145520765545,0,1,0,0.01
5462,2012-12-08,63,728,1174,32,0.28125,0.1875,0.375,67445.0,0,1,Graduation,Married,6,37568,24.71689386321457,0,1,0,0.0
606,2013-10-10,87,422,15,4,0.25,0.0,0.5,25930.0,1,1,Graduation,Single,7,60,4.462309405159923,1,0,0,0.0
5454,2013-01-12,80,693,50,6,0.3333333333333333,0.0,0.5,45057.0,1,0,Master,Married,5,300,7.650979403034094,0,0,0,0.0
6652,2014-09-06,28,91,1134,17,0.1764705882352941,0.2352941176470588,0.5294117647058824,77343.0,0,0,Graduation,Married,1,19278,20.331996206713438,0,1,0,0.0
4501,2013-10-11,94,421,1478,20,0.15,0.35,0.45,69882.0,0,0,Master,Single,1,29560,22.22233906889164,1,1,1,0.97
3010,2014-02-05,87,304,2069,20,0.2,0.35,0.4,88420.0,0,0,Master,Together,1,41380,23.24585400055364,1,1,1,0.97
5209,2013-06-17,21,537,638,19,0.4210526315789473,0.1052631578947368,0.3684210526315789,50002.0,0,1,Graduation,Divorced,7,12122,19.352144258053965,0,1,0,0.0
9224,2012-12-12,81,724,1139,25,0.32,0.4,0.2,55260.0,0,1,PhD,Single,6,28475,22.933036288080597,0,1,0,0.01
2337,2013-10-24,77,408,39,9,0.3333333333333333,0.0,0.3333333333333333,29819.0,1,0,Graduation,Divorced,6,351,8.493958840894763,0,0,0,0.0
4211,2012-10-29,5,768,57,7,0.2857142857142857,0.0,0.4285714285714285,20425.0,1,0,Basic,Married,7,399,8.443453873753759,0,0,0,0.0
8749,2014-01-02,68,338,61,5,0.2,0.2,0.4,37235.0,1,0,Graduation,Together,4,305,7.394832115181249,0,0,0,0.0
9386,2014-05-29,88,191,320,13,0.3846153846153846,0.0769230769230769,0.4615384615384615,50127.0,0,1,Graduation,Together,6,4160,15.231163998439188,1,0,0,0.0
6292,2013-03-30,60,616,1822,18,0.2222222222222222,0.1666666666666666,0.5555555555555556,82333.0,0,0,PhD,Married,2,32796,22.107550913052727,0,1,0,0.0
5153,2013-02-22,97,652,1529,34,0.3235294117647059,0.2941176470588235,0.3235294117647059,77766.0,0,1,PhD,Married,6,51986,26.071449159056236,1,1,1,0.97
7798,2012-12-14,28,722,429,17,0.4117647058823529,0.0588235294117647,0.2941176470588235,46344.0,0,1,2n Cycle,Together,7,7293,17.52659351313916,0,1,0,0.0
